address,take_out,business_id,categories,latitude,longitude,name,review_count,stars,star_count,dates
111 State St,True,JpwG8sDNsHuD0f6NF6YuGw,"{'Pizza', 'Restaurants'}",34.413168,-119.691316,Rusty's Pizza Parlor,164,3.0,"[43, 16, 23, 36, 49]","['2022-01-06 21:11:26', '2021-07-17 03:14:01', '2021-11-27 07:57:03', '2021-11-19 00:16:35', '2022-01-18 19:14:33']"
503 State St,True,Js3m_GdqNUGnEgXJ8WMtfQ,"{'Asian Fusion', 'Bubble Tea', 'Acai Bowls', 'Food', 'Vegan', 'Restaurants'}",34.416504,-119.6956177,Hana Kitchen,253,3.0,"[71, 32, 22, 57, 76]","['2022-01-08 03:18:16', '2021-11-28 23:25:44', '2021-08-23 15:48:14', '2021-08-22 23:15:07', '2021-09-08 02:55:04']"
1180 University Ctr,True,KIpghikMrBbxx75tx_ZJUw,"{'Coffee & Tea', 'Food'}",34.411595,-119.848143,Starbucks,13,3.0,"[4, 2, 2, 0, 5]","['2021-10-13 17:10:33', '2019-05-29 22:54:13', '2020-03-03 21:13:50', 0, '2018-06-09 21:59:03']"
202 State St,False,KSYONgGtrK0nKXfroB-bwg,"{'Spanish', 'Modern European', 'Seafood', 'Venues & Event Spaces', 'Nightlife', 'Event Planning & Services', 'Cocktail Bars', 'Tapas Bars', 'Bars', 'Restaurants'}",34.4142041115,-119.6916435799,Loquita,914,4.5,"[34, 44, 57, 136, 663]","['2022-01-10 02:27:58', '2021-12-29 05:47:20', '2022-01-16 06:02:30', '2022-01-17 17:20:15', '2022-01-10 05:55:37']"
324 W Montecito St,True,KTlABGqop4Q7FzD7lSkHJQ,"{'Food', 'Grocery'}",34.4112256,-119.6972939,Santa Cruz Markets,28,4.0,"[2, 1, 4, 14, 8]","['2021-07-30 07:49:41', '2014-07-06 20:47:48', '2015-05-21 17:53:59', '2021-06-16 06:37:24', '2021-11-29 05:06:36']"
3025 De La Vina St,False,Kthnb7PjDSd7FsBp4wqoHA,"{'Beer', 'Florists', 'Specialty Food', 'Health Markets', 'Shopping', 'Food', 'Grocery', 'Wine & Spirits', 'Flowers & Gifts'}",34.4389627,-119.728949,Trader Joe's,85,4.5,"[2, 4, 2, 33, 47]","['2021-04-20 20:22:08', '2020-06-25 16:12:22', '2015-06-18 21:33:17', '2019-01-04 00:07:20', '2021-12-22 03:58:07']"
1 State St,False,L4-_gPiqsuX50JN_-qUhNQ,"{'Cafes', 'Coffee & Tea', 'Food', 'Bakeries', 'Patisserie/Cake Shop', 'Restaurants'}",34.4122052573,-119.689592,Jeannine’s American Bakery & Restaurant,41,5.0,"[0, 1, 0, 6, 34]","[0, '2021-12-01 16:22:32', 0, '2022-01-02 21:01:40', '2022-01-19 17:31:21']"
5221 Cheadle Hall,True,L8rhRyXtpq2nCE0il1KN_g,"{'Burgers', 'Cafes', 'Sandwiches', 'Restaurants'}",34.4157346304,-119.846678722,Coral Tree Cafe,28,3.0,"[6, 2, 9, 7, 5]","['2019-10-25 22:01:52', '2017-04-10 20:36:14', '2018-10-26 20:28:41', '2019-10-01 17:29:02', '2019-02-16 05:59:07']"
University Center Bldg 558,True,LEo6sBsQz3xrpKW-DQjTWQ,"{'Fast Food', 'Chinese', 'Restaurants'}",34.4115663406,-119.8478268587,Panda Express,18,2.5,"[5, 3, 5, 2, 3]","['2021-11-16 22:12:52', '2016-08-16 21:21:11', '2019-05-19 18:51:07', '2017-02-22 19:54:39', '2021-02-08 05:29:00']"
403 W Pueblo St,True,LMm555z8BReDxgkpF_TEug,"{'Delis', 'Coffee & Tea', 'Food', 'Salad', 'Restaurants'}",34.4290942,-119.7231075,Park Place Deli,9,4.0,"[1, 0, 1, 2, 5]","['2016-12-06 21:43:23', 0, '2016-07-04 22:50:36', '2019-05-07 16:39:33', '2019-12-11 20:43:14']"
130 N Calle Cesar Chavez,True,LsniEK_m_Jbj7JMbT4eRxQ,"{'Delis', 'Restaurants'}",34.4206191,-119.6842739,101 Deli,28,4.5,"[0, 1, 2, 4, 21]","[0, '2022-01-18 21:13:29', '2022-01-07 02:57:32', '2016-10-17 19:33:16', '2021-09-15 20:50:43']"
23 E Canon Perdido St,True,LtxG9DTXCFpteVkD4SGBlw,"{'Music Venues', 'Wine Tasting Room', 'Champagne Bars', 'Arts & Entertainment', 'Bakeries', 'Food', 'Nightlife', 'Jazz & Blues', 'Restaurants', 'Wine Bars', 'Tapas Bars', 'Bars', 'Wineries'}",34.421359,-119.7000324,Sevtap Winery Tasting Room,307,4.0,"[37, 8, 18, 52, 197]","['2021-06-23 22:41:36', '2019-05-11 01:17:44', '2018-07-15 20:24:40', '2021-10-20 21:17:43', '2021-12-23 21:10:06']"
1208 State St,True,LuPK46HMxRYEVTXVbBCR1g,"{'Farmers Market', 'Asian Fusion', 'Indonesian', 'Desserts', 'Tapas/Small Plates', 'Food', 'Nightlife', 'Cocktail Bars', 'Tapas Bars', 'Bars', 'Restaurants'}",34.4237005,-119.7046377,Sama Sama Kitchen,477,4.0,"[47, 47, 51, 94, 253]","['2021-09-18 03:58:02', '2022-01-19 05:26:03', '2021-12-29 04:26:20', '2022-01-13 05:13:31', '2022-01-04 23:02:44']"
1024 Coast Village Rd,True,M3LZKA-tVFRJyPeKA3_2OA,"{'Food', 'Bakeries', 'Cafes', 'Restaurants'}",34.4227834,-119.6518454,Merci To Go,9,4.5,"[0, 0, 0, 3, 6]","[0, 0, 0, '2020-12-29 02:06:36', '2019-08-29 21:44:41']"
1112 State St,True,M8GN3mTBVC6iA80eRIdzgg,"{'Food', 'Food Delivery Services'}",34.4228637,-119.703516,DeliverySB,14,4.0,"[2, 0, 1, 2, 9]","['2021-02-15 05:10:01', 0, '2020-11-14 17:57:27', '2020-10-04 08:14:55', '2021-03-22 04:03:19']"
32 Anacapa St,False,MAIfD4kJDCydgoD1l2b_vw,"{'Beer', 'Arts & Entertainment', 'Food', 'Nightlife', 'Wine & Spirits', 'Wine Bars', 'Bars', 'Wineries'}",34.4142112,-119.6887567,Corks n' Crowns,276,4.0,"[26, 16, 22, 84, 132]","['2019-11-10 22:55:42', '2018-05-27 22:13:43', '2020-11-25 04:27:15', '2021-07-17 16:09:06', '2021-08-28 04:59:30']"
220 Stearns Wharf,True,MJI-bNIn3QDgiGggm9Wp1w,"{'American (Traditional)', 'Breakfast & Brunch', 'Seafood', 'Restaurants'}",34.4092096,-119.6854512,Moby Dick Restaurant,871,3.0,"[206, 179, 152, 156, 194]","['2021-12-20 00:54:02', '2022-01-04 01:28:26', '2021-12-02 05:51:53', '2022-01-11 05:32:29', '2022-01-15 06:58:16']"
1260 Channel Dr,False,MX2YGruhd0sMNHZGK7p5-Q,"{'Breakfast & Brunch', 'Italian', 'Seafood', 'American (New)', 'Restaurants'}",34.417214,-119.642527,Bella Vista,261,4.0,"[16, 26, 38, 66, 119]","['2020-03-07 22:55:36', '2020-02-15 19:52:09', '2020-07-25 00:03:45', '2020-02-11 18:29:45', '2020-08-26 17:50:22']"
324 State St,True,MbzgGsMQpGyVrUJXi_Jw0Q,"{'Breakfast & Brunch', 'Coffee & Tea', 'Food', 'American (New)', 'Restaurants'}",34.4157298,-119.6936606,Dawn Patrol,807,4.0,"[25, 44, 103, 184, 463]","['2021-10-10 16:36:23', '2021-10-31 20:49:05', '2021-11-13 21:14:15', '2021-10-23 17:23:58', '2022-01-06 19:13:37']"
,False,MsqmvxOvkOnofmLlFM1iHg,"{'Farmers Market', 'Specialty Schools', 'Cooking Classes', 'Arts & Crafts', 'Shopping', 'Personal Chefs', 'Food', 'Cooking Schools', 'Event Planning & Services', 'Education'}",34.4496518576,-119.7332053326,Market Forays,8,4.5,"[0, 1, 0, 0, 7]","[0, '2015-08-03 00:03:42', 0, 0, '2019-03-02 19:28:37']"
14 W Figueroa St,True,MwJsk91FJ73YzzmpVaJihQ,"{'Desserts', 'Food', 'Mexican', 'Nightlife', 'Event Planning & Services', 'Caterers', 'Salad', 'Bars', 'Restaurants'}",34.4220557,-119.7037481,Los Arroyos Mexican Restaurant & Take Out,448,4.0,"[37, 33, 67, 122, 196]","['2021-12-28 02:56:24', '2021-12-06 20:47:30', '2021-08-28 22:34:46', '2021-08-26 00:31:47', '2021-12-29 04:20:49']"
32 Anacapa St,False,MxmcGeTRzLPaTwhDm1txSQ,"{'Beer', 'Wine & Spirits', 'Food'}",34.4142112,-119.6887628,Craft Beer Club,20,2.0,"[12, 3, 1, 1, 4]","['2021-09-24 18:08:17', '2017-05-17 06:11:19', '2013-12-12 21:42:55', '2019-04-29 15:04:07', '2019-09-04 16:57:14']"
3754 San Remo Dr,False,N12Pwub9Tj-5AhuPfbj-Mg,"{'Food', 'Mexican', 'Street Vendors', 'Event Planning & Services', 'Caterers', 'Food Trucks', 'Restaurants'}",34.4429887,-119.7453637,Big Joe's Tacos,35,4.5,"[2, 4, 1, 2, 27]","['2019-09-09 03:53:00', '2021-10-14 14:17:34', '2016-03-14 07:55:39', '2017-03-19 16:35:17', '2021-11-16 01:27:54']"
721 Cliff Dr,True,NAWO3P0rl396h0kdRXwuFA,"{'American (Traditional)', 'Restaurants'}",34.406071761,-119.697696361,JSB Cafe at Santa Barbara City College,16,4.0,"[2, 2, 1, 2, 9]","['2019-10-24 19:13:40', '2015-02-27 20:12:11', '2018-01-29 07:56:35', '2019-03-15 03:32:25', '2018-11-14 19:05:55']"
"27 West Anapamu St, Ste 104",False,NDwoKO79_T49UEKVDlHd3A,"{'Transportation', 'Limos', 'Arts & Entertainment', 'Tours', 'Food', 'Wine Tours', 'Hotels & Travel', 'Wineries'}",34.4224525,-119.7050212,Sustainable Wine Tours,358,5.0,"[1, 0, 1, 0, 363]","['2011-09-08 01:35:26', 0, '2017-01-17 22:16:09', 0, '2022-01-13 19:45:11']"
601 Paseo Nuevo,True,NIQWO-Q_F598XlAvZnFVCA,"{'Burgers', 'Nightlife', 'American (New)', 'American (Traditional)', 'Bars', 'Lounges', 'Restaurants'}",34.4186116,-119.7001508,Eureka!,961,4.0,"[111, 108, 131, 261, 419]","['2021-12-21 00:47:56', '2021-07-06 02:04:16', '2021-12-29 04:56:33', '2021-12-05 03:37:49', '2022-01-10 00:01:43']"
819-B State St,True,NORF647ibBQ4U-VNMgzSLg,"{'Cafes', 'Acai Bowls', 'Coffee & Tea', 'Food', 'Juice Bars & Smoothies', 'Restaurants'}",34.4196823736,-119.7003016706,Oakberry Açaí Bowls and Smoothies,77,4.5,"[4, 3, 3, 8, 59]","['2021-05-20 20:36:15', '2021-09-06 21:35:26', '2021-04-28 17:51:00', '2021-11-19 00:38:41', '2021-12-22 19:05:43']"
,True,NTWeW_PgQjIZ38h8St7mCQ,"{'Custom Cakes', 'Desserts', 'Food', 'Bakeries', 'Patisserie/Cake Shop'}",34.420334,-119.7107494,Posies & Sugar,14,5.0,"[0, 0, 0, 1, 13]","[0, 0, 0, '2018-11-24 19:06:06', '2022-01-14 21:53:21']"
"651 Paseo Nuevo, Ste 305",True,Nbht3URjeV94507do0goEw,"{'Convenience Stores', 'Health Markets', 'Specialty Food', 'Food', 'Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt', 'Vegan', 'Restaurants'}",34.4189924525,-119.7000565007,Pressed,111,4.5,"[6, 8, 10, 20, 74]","['2020-03-30 00:04:18', '2021-11-20 00:55:49', '2020-01-12 22:16:49', '2021-11-14 16:01:47', '2021-11-08 17:29:57']"
205 W Montecito St,False,NfHhm-3-zyeBBBwX0rNonQ,"{'Food', 'Grocery', 'Specialty Food', 'Fruits & Veggies'}",34.4121276,-119.6954078,The Berry Man,6,4.5,"[1, 0, 0, 0, 5]","['2019-11-06 22:40:43', 0, 0, 0, '2020-03-31 19:49:51']"
1046 - A Coast Village Rd,True,NmJX_LZ7ShIZqspI31RVZA,"{'Coffee & Tea', 'Food'}",34.421735,-119.650254,Starbucks,85,3.5,"[16, 16, 12, 22, 23]","['2021-12-21 14:03:37', '2021-12-27 20:46:29', '2021-11-17 07:22:49', '2019-08-12 23:32:04', '2021-12-27 00:35:36']"
2028 Cliff Dr,True,NmexnuLm3zyKxsgwbCe7ug,"{'Ice Cream & Frozen Yogurt', 'Food'}",34.4024970386,-119.7241310081,The Lovin Spoonful,67,4.5,"[1, 1, 1, 9, 55]","['2021-03-13 21:15:35', '2021-05-07 17:11:17', '2019-07-07 22:42:54', '2021-04-16 22:15:29', '2021-08-16 02:59:25']"
3707 State St,True,NuMR1xJu6Ewxaicc4yLOFw,"{'Chicken Shop', 'Sandwiches', 'Fast Food', 'Event Planning & Services', 'Caterers', 'Chicken Wings', 'Restaurants'}",34.440156,-119.742963,Chick-fil-A,232,4.0,"[38, 15, 21, 44, 125]","['2021-09-09 02:19:29', '2021-03-19 04:14:53', '2021-07-14 21:06:07', '2021-12-22 05:05:38', '2022-01-04 06:14:23']"
"22 N Milpas St, Ste A",False,O2lFAWD2WXXx5EKkzPutWQ,"{'Thai', 'Restaurants'}",34.422246,-119.679611,Your Place Thai Restaurant,434,4.0,"[46, 38, 47, 112, 198]","['2022-01-02 00:53:23', '2021-07-08 21:06:39', '2021-08-31 13:50:52', '2021-09-29 02:57:33', '2021-12-28 08:41:46']"
19 E Mason St,False,O3jPfTDRn5_1O3ZM_LuxQw,"{'Arts & Entertainment', 'Food', 'Wine Tasting Room', 'Wineries'}",34.4135892,-119.6900928,Margerum Wine Company,139,4.5,"[16, 5, 5, 14, 102]","['2021-09-25 22:40:08', '2021-04-02 17:52:43', '2021-06-17 23:07:14', '2021-12-01 19:49:51', '2022-01-17 08:19:39']"
120 Santa Barbara St,False,OCW1gs6Rjn90_x5EV0PuaA,"{'Wine Tasting Room', 'Arts & Entertainment', 'Food', 'Nightlife', 'Wine Bars', 'Bars', 'Wineries'}",34.4158531,-119.6885284,Fox Wine,69,4.5,"[4, 6, 4, 6, 49]","['2021-09-04 21:43:05', '2022-01-17 07:39:15', '2017-08-16 04:27:08', '2020-06-15 18:50:26', '2021-08-24 21:40:54']"
3558 State St,True,ODvaMIpjD6bHiwQ9-kmECw,"{'Coffee & Tea', 'Food', 'Restaurants'}",34.4404899,-119.7398757,Vices & Spices From Around the World,81,4.5,"[1, 7, 6, 14, 55]","['2010-12-06 07:11:52', '2019-06-05 16:14:46', '2019-09-05 21:23:33', '2018-11-16 20:16:05', '2022-01-04 20:15:55']"
416 State St,True,OM5beWRkxZSu1TShUC3EDw,"{'Cajun/Creole', 'Specialty Food', 'Seafood', 'Food', 'Restaurants'}",34.4164009433,-119.6945476727,The Drunken Crab,595,4.0,"[47, 41, 45, 124, 356]","['2021-11-22 03:51:49', '2021-09-13 03:48:41', '2021-12-06 06:15:59', '2021-10-24 09:00:05', '2021-11-11 05:34:10']"
815 E Figueroa St,True,OMWhamtXhqlYCj66MqcxuQ,"{'Restaurants', 'Soul Food', 'Comfort Food', 'Ethiopian'}",34.4314498,-119.6938499,Aksum Restaurant,9,5.0,"[0, 0, 0, 1, 8]","[0, 0, 0, '2021-08-01 06:51:42', '2021-10-09 22:42:10']"
3939 State St,False,OQKKEbPoXqZwSF5CiNWZeQ,"{'Pharmacy', 'Convenience Stores', 'Drugstores', 'Shopping', 'Food', 'Health & Medical'}",34.4394,-119.7532,CVS Pharmacy,58,1.5,"[46, 4, 3, 1, 7]","['2021-12-25 21:44:38', '2019-04-15 20:57:12', '2019-03-29 02:31:42', '2019-01-20 21:16:11', '2021-03-23 07:05:25']"
,False,OjHy_M9BrUmdJ4L3KCCCWQ,"{'Cooking Classes', 'Arts & Crafts', 'Food Delivery Services', 'Shopping', 'Food', 'Event Planning & Services', 'Caterers'}",34.420334,-119.7107494,Nimita's Cuisine,28,4.5,"[1, 2, 0, 1, 24]","['2014-04-29 03:42:01', '2015-12-13 22:10:58', 0, '2016-02-26 18:36:51', '2021-11-16 20:21:51']"
1808 Cliff Dr,True,OyFxR5E2HBy-K2-0AxCtFg,"{'Chicken Wings', 'Pizza', 'Sandwiches', 'Restaurants'}",34.4015916,-119.7206821,Domino's Pizza,42,2.0,"[25, 3, 3, 7, 5]","['2022-01-18 06:17:00', '2017-04-08 02:59:56', '2017-05-25 01:33:14', '2019-02-12 20:56:27', '2017-08-24 01:41:29']"
"185 S Patterson Ave, Ste D",True,OzGk7arJv6FPrWqaYSvyKQ,"{'International Grocery', 'Korean', 'Food', 'Grocery', 'Restaurants'}",34.4356695,-119.8097733,Choi's Oriental Market,175,4.5,"[9, 3, 7, 36, 123]","['2022-01-09 04:58:28', '2021-02-14 04:19:09', '2021-01-28 21:58:00', '2021-10-19 04:35:21', '2022-01-14 22:24:32']"
2840 B De La Vina St,False,PBXFaKio7FJ-4JehJGh_gg,"{'Pizza', 'Restaurants'}",34.4376229,-119.7262251,Fattes Pizza,10,4.5,"[0, 1, 1, 2, 6]","[0, '2021-08-07 01:48:01', '2022-01-01 06:11:12', '2021-08-07 06:19:49', '2022-01-09 17:30:03']"
3943 State St,False,PBtNupbFFNj3iV1E1kr5bg,"{'Fashion', 'Wholesale Stores', 'Shopping', 'Food', 'Grocery', 'Department Stores'}",34.4395323,-119.7515165,Smart & Final Extra!,24,2.5,"[14, 1, 3, 1, 7]","['2021-03-26 22:30:33', '2017-08-28 01:59:50', '2021-10-23 04:40:51', '2019-07-06 14:18:36', '2020-09-12 04:03:05']"
"3925 State St, Unit A",True,PHSda9zEwtFicCICD6TP1A,"{'Salad', 'Greek', 'Mediterranean', 'Restaurants'}",34.4401464276,-119.7523719474,Luna Grill,225,4.0,"[28, 29, 31, 45, 108]","['2021-06-15 00:42:03', '2022-01-09 17:07:45', '2021-10-24 15:04:35', '2022-01-17 00:29:01', '2022-01-12 02:21:42']"
819 Anacapa St,False,PPcz-0UtIJ8O7xDT551y2g,"{'Cafes', 'Pizza', 'Nightlife', 'American (New)', 'Cocktail Bars', 'Wine Bars', 'Tapas Bars', 'Salad', 'Bars', 'Restaurants'}",34.4211464,-119.6988864,Intermezzo By Wine Cask,141,4.5,"[5, 2, 15, 24, 98]","['2021-12-10 01:29:32', '2018-07-07 01:18:27', '2020-01-03 01:51:46', '2019-06-09 00:01:45', '2022-01-16 03:31:16']"
3404 State St,True,PVo1orQ9R7ZHfg90QACh-w,"{'Ice Cream & Frozen Yogurt', 'Thai', 'Desserts', 'Food', 'Chicken Wings', 'Restaurants'}",34.4406266,-119.7367796,Your Choice,346,4.0,"[24, 16, 40, 93, 182]","['2020-05-15 19:30:34', '2021-06-26 19:16:18', '2021-11-12 02:00:05', '2021-11-14 16:13:01', '2022-01-15 14:27:29']"
128 E Canon Perdido St,True,PWWGbkPC_agn-4s1Hv1W5A,"{'Coffee & Tea', 'Food'}",34.4222976,-119.6984801,Handlebar Coffee Roasters,1048,4.5,"[15, 31, 55, 193, 771]","['2021-08-29 05:08:31', '2021-08-24 17:09:31', '2021-11-30 21:31:49', '2021-11-22 07:04:23', '2022-01-18 01:33:04']"
3130 State St,True,P_QAD4_iMgqTaWd5On_n3g,"{'Asian Fusion', 'Vegetarian', 'Thai', 'Noodles', 'Restaurants'}",34.440696,-119.732304,TAP Thai Cuisine,332,3.5,"[40, 35, 42, 88, 136]","['2021-10-08 15:29:08', '2021-09-30 04:27:54', '2021-09-29 18:59:54', '2020-07-22 02:10:59', '2021-10-09 01:12:49']"
205 Santa Barbara St,True,PaqDZUu76fZtMvcYqCEBig,"{'Breweries', 'Food', 'Brewpubs'}",34.4161821,-119.6897762,Rincon Brewery,32,4.0,"[2, 3, 1, 6, 20]","['2020-10-22 00:09:52', '2021-05-23 00:36:14', '2021-05-06 23:34:16', '2021-06-11 02:54:48', '2021-11-28 02:37:57']"
,False,PilMA5jBSjfh2rlCLG50Cw,"{'Tacos', 'Food', 'Mexican', 'Event Planning & Services', 'Caterers', 'Food Trucks', 'Restaurants'}",34.420334,-119.7107494,Blue Corn Tacos Catering,11,5.0,"[0, 0, 0, 0, 11]","[0, 0, 0, 0, '2021-08-23 01:18:56']"
1915 De La Vina St,False,PrJEYGjlhaF0BSZk_Q-uPg,"{'Mexican', 'Restaurants'}",34.4281666112,-119.7164055979,El Pastorcito,5,5.0,"[0, 0, 0, 0, 5]","[0, 0, 0, 0, '2021-11-28 04:51:03']"
821 N Milpas Street,True,PsO9LleYQJlFc_r-DJxVzg,"{'Breakfast & Brunch', 'Tacos', 'Tex-Mex', 'Fast Food', 'Mexican', 'Restaurants'}",34.429167,-119.689368,Taco Bell,30,3.5,"[10, 1, 2, 7, 12]","['2020-09-14 21:44:57', '2016-08-29 02:13:59', '2021-06-29 16:48:55', '2021-08-30 06:50:10', '2021-06-14 02:02:09']"
824 Reddick St,False,PtaFDKkhxSjcXz6dVM0uLw,"{'Food', 'Bakeries', 'Desserts'}",34.4253387,-119.6849868,Deux Bakery,48,4.5,"[1, 1, 2, 5, 43]","['2020-12-13 01:59:26', '2018-09-28 18:51:17', '2021-07-05 19:49:57', '2020-01-18 07:13:58', '2021-11-17 19:14:36']"
"2840 De La Vina St, Ste A",False,Q-ZqJY2AXNJIGj-DmlzRuw,"{'Beer', 'Food', 'Wine & Spirits'}",34.4376229,-119.7262251,Plaza Liquors,6,2.0,"[4, 0, 1, 0, 1]","['2022-01-07 04:27:27', 0, '2020-08-10 17:31:49', 0, '2013-12-10 21:28:03']"
23 E De La Guerra St,True,QBNATcq7Stx9LxcSq16W7w,"{'Wine Tasting Room', 'Beer', 'Arts & Entertainment', 'Food', 'Nightlife', 'Wine & Spirits', 'Wine Bars', 'Bars', 'Wineries'}",34.420418,-119.698904,Jamie Slone Wines,210,4.5,"[7, 4, 7, 25, 170]","['2021-05-29 17:07:44', '2021-04-10 21:21:25', '2021-12-28 08:01:11', '2021-11-16 23:03:24', '2021-10-19 20:54:23']"
209 W Carrillo St,False,QFNrQo2BGE62G-FbIlWWgw,"{'Beer', 'Karaoke', 'Food', 'Nightlife', 'Dive Bars', 'Wine & Spirits', 'Bars'}",34.4189718,-119.7041907,Mels,32,3.5,"[5, 3, 3, 7, 14]","['2018-01-04 07:29:01', '2020-03-06 00:46:21', '2020-08-02 01:26:34', '2018-09-04 05:23:42', '2021-08-26 22:47:42']"
791 Chapala St,True,QFh-h_OZ5Io-mBk32HN28A,"{'Burgers', 'Breakfast & Brunch', 'Chicken Shop', 'Cafes', 'Sandwiches', 'American (New)', 'Salad', 'Restaurants'}",34.4182687,-119.7005116,Kyle's Kitchen,638,4.0,"[41, 49, 88, 164, 312]","['2021-08-11 00:34:15', '2021-12-04 00:15:26', '2021-10-23 20:50:20', '2021-10-13 19:07:41', '2022-01-18 00:41:04']"
"315 Meigs Rd, Ste F",True,QLHgjBHBoeIUoEvIPvjHnw,"{'Beer Bar', 'Burgers', 'Beer', 'Chicken Shop', 'Food', 'Nightlife', 'American (New)', 'Ice Cream & Frozen Yogurt', 'Wine & Spirits', 'American (Traditional)', 'Salad', 'Bars', 'Restaurants'}",34.4007984,-119.7226708,Mesa Burger - Santa Barbara,442,4.0,"[26, 41, 49, 87, 264]","['2022-01-06 01:11:59', '2021-09-11 22:01:04', '2021-05-27 21:49:28', '2021-08-21 23:26:25', '2022-01-04 05:21:49']"
,False,QNilrbTi8912ye2ztnBMpA,"{'Transportation', 'Limos', 'Arts & Entertainment', 'Tours', 'Food', 'Wine Tours', 'Local Flavor', 'Hotels & Travel', 'Wineries'}",34.42,-119.7,DeeTours of Santa Barbara,188,5.0,"[0, 0, 0, 5, 183]","[0, 0, 0, '2017-07-25 18:38:45', '2019-11-24 16:49:28']"
36 A S Calle Cesar Chavez,False,QcMPEiTXY2wS5dKZdzIW0w,"{'Food', 'Arts & Entertainment', 'Wine Tasting Room', 'Wineries'}",34.4174659791,-119.681281756,Whitcraft Winery,34,4.0,"[4, 3, 3, 6, 18]","['2020-12-29 23:00:13', '2011-12-01 22:32:08', '2012-09-16 21:08:38', '2012-10-23 16:59:49', '2018-10-10 23:41:05']"
609 N Milpas St,True,QfXEdQpBojorGinfCnrKTA,"{'Fast Food', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants'}",34.4273816,-119.687148,Subway,17,2.5,"[5, 5, 4, 2, 1]","['2021-09-20 12:01:59', '2018-10-22 23:25:41', '2017-05-28 06:00:50', '2014-10-06 20:28:16', '2018-06-20 06:56:07']"
227 N Nopal St,True,Qi-A4ZgcEuSnq_8Fpfo_3Q,"{'Festivals', 'Religious Organizations', 'Arts & Entertainment', 'Mexican', 'Churches', 'Restaurants'}",34.4230803,-119.6840083,Our Lady of Guadalupe Mercado,8,4.5,"[0, 0, 0, 3, 5]","[0, 0, 0, '2012-08-15 23:17:14', '2018-08-04 02:47:15']"
901 E Cabrillo Blvd,True,Qkg16mN-8QR66gjzg6gMyw,"{'Italian', 'Mediterranean', 'Venues & Event Spaces', 'Moroccan', 'Nightlife', 'Event Planning & Services', 'Bars', 'Restaurants'}",34.417321,-119.6722259521,Convivo Restaurant and Bar,445,4.0,"[45, 44, 53, 79, 239]","['2021-12-29 21:44:13', '2021-09-03 16:37:07', '2021-12-27 16:37:09', '2021-12-02 15:46:30', '2022-01-14 17:48:57']"
617 N Milpas St,True,Qsoq2TGOe59LZy7z6KbQjA,"{'Chicken Wings', 'Pizza', 'Sandwiches', 'Restaurants'}",34.4275624,-119.687371,Domino's Pizza,56,1.5,"[43, 6, 2, 2, 5]","['2022-01-15 05:49:09', '2018-09-24 02:08:39', '2019-12-22 01:43:05', '2019-03-29 05:46:24', '2021-12-13 06:24:47']"
618 Anacapa St,True,R93mEcQ1pjq7q3LzShi3ow,"{'Sandwiches', 'Nightlife', 'American (New)', 'Wine Bars', 'Tapas Bars', 'Bars', 'Restaurants'}",34.4195407,-119.6963589,"Villa Craft Beer, Wine & Kitchen",77,5.0,"[0, 1, 2, 3, 71]","[0, '2019-01-17 05:33:37', '2017-09-02 21:49:46', '2018-04-08 18:18:38', '2021-12-09 20:28:28']"
836 N Milpas St,True,RKuAfE06rDcetvOTI5MbbA,"{'Tacos', 'Mexican', 'Restaurants'}",34.430141,-119.690105,Taqueria El Buen Gusto,88,4.5,"[4, 2, 8, 25, 49]","['2021-01-28 22:04:55', '2019-03-22 03:08:35', '2021-07-27 19:58:33', '2022-01-01 18:08:13', '2022-01-19 00:21:27']"
116 Santa Barbara St,True,RRGLss4hhvZZuR0N6GQlSw,"{'Wineries', 'Wine Tasting Room', 'Vegan', 'Arts & Entertainment', 'Food', 'Mexican', 'Nightlife', 'Soul Food', 'American (Traditional)', 'Bars', 'Restaurants'}",34.4157328,-119.6884605,Nook,208,4.0,"[15, 13, 21, 45, 120]","['2021-06-01 05:16:21', '2021-12-13 03:42:15', '2020-11-18 22:15:09', '2021-09-28 14:56:03', '2021-10-28 05:30:25']"
2912 De La Vina St,True,R_8S3Iuhpzoi3nM-xq3kcw,"{'Breakfast & Brunch', 'Sandwiches', 'Coffee & Tea', 'Food', 'Juice Bars & Smoothies', 'Restaurants'}",34.4378527777,-119.7271360056,The Daily Grind,101,3.5,"[17, 8, 10, 21, 49]","['2021-11-06 19:40:43', '2021-08-08 15:15:16', '2022-01-18 17:28:38', '2021-03-17 17:02:33', '2021-11-15 16:59:14']"
2251 Las Positas Rd,True,RiOcLw__HPf_rTOTpYKnHQ,"{'Asian Fusion', 'Szechuan', 'Karaoke', 'Nightlife', 'Chinese', 'Restaurants'}",34.4265297,-119.7344374,Meet Up Chinese Cuisine,140,4.0,"[19, 5, 10, 17, 99]","['2021-12-25 04:34:59', '2021-11-11 02:29:42', '2021-12-03 07:41:35', '2021-11-26 04:57:23', '2022-01-07 23:49:31']"
